issue_id|post_id|proposed_values_id
307483942|307483942|10
307483942|375477983|1
307483942|376007648|1
308275161|308275161|1
308275161|308275161|1
308275161|375904538|1
308275161|375905756|1
308275161|375905906|5
308275161|375906063|6
308275161|375907294|1
308275161|375910469|1
308333462|308333462|1
308333462|308333462|1
308333462|376298880|1
308333462|381445399|1
308333462|384018495|1
30835490|30835490|1
30835490|30835490|1
30835490|39853574|1
30835490|39862525|1
308671659|308671659|1
308671659|308671659|1
308671659|376296171|1
308671659|376297044|1
308671659|376297919|1
308671659|376298520|1
308671659|378867107|1
309062575|309062575|1
309062575|309062575|1
309132014|309132014|1
309132014|309132014|1
309132014|380191035|1
309132014|380451037|1
309132014|382084403|1
30928003|30928003|1
30928003|30928003|1
30928003|39662436|1
30928003|39665791|1
30928003|39666441|10
30928003|39666486|1
30928003|39697862|1
30928003|39706942|10
30928003|39755700|1
30928003|39777548|1
30928003|39778445|1
30928003|40026000|1
30928003|40026360|1
30928003|40041812|1
30928003|40064470|10
30928003|40944553|1
30928003|40980228|1
30928003|66041343|10
30928003|74568750|1
30928003|82321970|10
30928003|82372714|1
30928003|89846777|1
30928003|89853608|1
30928003|96046562|1
30956282|30956282|1
30956282|30956282|1
30956282|39698847|1
30956282|39699589|1
30956282|39699755|1
310733862|310733862|1
310733862|310733862|1
310733862|378203794|1
310733862|378205776|1
310772802|310772802|1
310772802|310772802|1
310772802|378198773|1
310847590|310847590|1
310847590|310847590|1
310847590|378259442|1
310847590|378287176|1
310847590|378289908|1
310847590|378294487|1
310847590|384758576|1
310847590|384793767|1
310847590|384799427|1
310847590|384801336|1
310847590|384806539|1
310847590|384807441|1
310847590|384812628|1
310847590|385474866|1
310847590|385510810|1
310847590|385530354|1
310847590|385546373|1
310847590|385813674|1
310847590|399533659|1
310854126|310854126|1
310854126|310854126|10
310854126|310854126|19
310854126|378691685|1
31117518|31117518|1
31117518|31117518|1
31117518|39914282|1
311381280|311381280|1
311381280|311381280|1
311438341|311438341|1
311438341|311438341|6
311438341|470609065|1
312005337|312005337|1
312005337|312005337|1
312005337|379353159|1
312005337|380185190|1
312330877|312330877|1
312330877|312330877|1
312330877|392333228|1
312330877|467791019|1
312668840|312668840|1
312668840|312668840|1
312927002|312927002|1
312927002|312927002|1
312927002|438490806|1
312927002|438519908|1
312999873|312999873|1
312999873|312999873|1
312999873|380823240|1
313463315|313463315|1
313463315|313463315|10
313463315|380575547|1
313887103|313887103|1
313887103|313887103|1
313887103|380983018|1
313887103|381089348|1
313887103|381303830|1
313887103|384956730|1
314325791|314325791|1
314325791|314325791|1
314325791|381512500|1
314325791|381521653|4
314392824|314392824|1
314392824|314392824|1
314392824|381517285|1
314392824|382538766|1
314405675|314405675|1
314405675|314405675|1
314405675|381514981|1
314405675|381720177|1
314405675|382088187|1
314405675|382597240|1
314405675|383753929|1
314405675|383920754|1
314405675|384439510|1
314405675|385066412|1
314405675|385068939|1
314405675|385138274|1
314405675|387759015|1
314405675|396861062|1
314405675|416218586|1
314471935|314471935|1
314471935|314471935|1
316339246|316339246|1
316339246|316339246|1
316339246|383159726|1
316339246|383160463|1
316565408|316565408|1
316565408|316565408|1
316565408|470614163|1
316945264|316945264|1
316945264|316945264|1
316945264|383850363|1
316945264|383859017|1
316945264|383984371|1
316945264|384017374|1
316945264|384156886|1
316945264|384186265|1
316945264|385769069|1
316945264|385861739|1
316945264|385895612|1
316945264|385896066|1
316945264|385901595|1
316945264|386288275|1
316994994|316994994|1
316994994|316994994|1
317425344|317425344|1
317425344|317425344|1
317425344|384180571|1
317654860|317654860|1
317654860|317654860|2
317654860|384315993|1
317654860|384318524|1
317654860|385657707|1
317654860|385660428|1
317778489|317778489|1
317778489|317778489|1
317829330|317829330|1
317829330|317829330|1
317829330|384606543|1
317920529|317920529|1
317920529|317920529|1
318233839|318233839|1
318233839|318233839|1
318233839|384844134|1
318233839|384983056|1
318233839|384984531|1
318233839|385196615|1
318233839|385740119|1
318233839|386294522|1
318443294|318443294|1
318443294|318443294|1
318443294|385503203|1
318514611|318514611|1
318514611|318514611|1
318514611|395166066|1
318525872|318525872|11
318525872|318525872|11
318525872|385072933|1
318525872|385546981|15
318525872|385582697|1
318525872|385737005|1
318525872|388740629|1
318525872|399520285|1
318525872|409706443|1
318525872|410407168|1
318525872|410411616|1
318525872|412230198|11
318525872|412641337|1
318525872|418420090|1
31863087|31863087|1
31863087|31863087|5
31863087|31863087|19
31863087|40910950|1
31863087|40923627|1
318978641|318978641|1
318978641|318978641|1
318978641|385641374|1
318978641|386483110|1
319057217|319057217|1
319057217|319057217|1
319057217|388993303|1
319057217|391424821|1
319104112|319104112|1
319104112|319104112|1
319778929|319778929|1
319778929|319778929|10
319966116|319966116|1
319966116|319966116|1
32000635|32000635|1
32000635|32000635|1
32000635|51422981|1
32000635|59327147|1
320638867|320638867|1
320638867|320638867|5
320638867|387023962|1
322664118|322664118|1
322664118|322664118|2
322664118|322664118|5
322664118|322664118|6
322664118|322664118|10
322664118|322664118|23
322664118|388690474|1
322664118|388692020|1
322664118|388695311|2
322664118|398628490|2
322664118|398726939|1
322664118|398982913|1
322664118|399379615|1
322664118|399379960|1
322664118|415302598|1
322664118|415499980|1
322664118|416444684|2
322664118|416444684|5
322664118|417197704|10
322664118|418581274|1
322664118|418961491|10
322664118|422645832|10
322664118|423506996|2
322664118|423506996|10
322664118|423856211|10
322664118|424144932|1
322664118|425483378|1
322664118|445577709|1
322664118|445578660|2
322664118|445623039|2
322664118|445623039|5
322664118|445623039|23
322664118|445624268|1
322664118|445650749|1
322664118|445678449|1
322664118|445681334|1
322664118|447670823|1
322707544|322707544|1
322707544|322707544|1
323103752|323103752|1
323103752|323103752|1
323103752|389149505|1
323210550|323210550|1
323210550|323210550|1
323210550|389161544|1
323210550|389165075|1
323369185|323369185|1
323369185|323369185|19
323369185|389301240|1
323369185|390469413|19
323726722|323726722|1
323726722|323726722|13
324120518|324120518|1
324120518|324120518|1
324120518|389987596|1
324120518|390158760|1
324172333|324172333|1
324172333|324172333|1
324172333|390020072|1
324172333|390137015|1
324172333|390144332|1
324172333|390182179|1
324172333|390196745|1
324172333|392696284|1
324172333|470774770|11
324470147|324470147|1
324470147|324470147|10
324470147|324470147|16
324470147|410870662|1
324470147|410885117|1
324735835|324735835|1
324735835|324735835|6
325035925|325035925|1
325035925|325035925|1
325035925|390910322|1
325035925|390910966|1
325268606|325268606|1
325268606|325268606|1
325268606|392121214|1
325268606|392157683|1
325268606|392158544|1
325268606|392159572|1
325268606|393335564|1
325268606|393980594|1
325332822|325332822|1
325332822|325332822|1
325332822|392958662|1
325332822|392962340|1
325332822|393097950|1
325332822|393337591|1
325515356|325515356|1
325515356|325515356|10
325515356|489652981|1
325515356|489923898|1
325772889|325772889|1
325772889|325772889|1
325772889|391442023|1
325772889|391897298|1
325772889|391898429|1
325772889|392015741|4
325772889|392144783|1
325949215|325949215|1
325949215|325949215|4
325949215|421889783|1
326637383|326637383|1
326637383|326637383|1
326637383|392187405|1
326637383|393337025|1
326637383|394016977|1
326822058|326822058|13
326822058|326822058|13
327928733|327928733|1
327928733|327928733|1
327928733|394991953|1
327928733|405017893|1
327928733|405033629|1
327930196|327930196|1
327930196|327930196|1
327930196|395064337|1
327930196|396107238|1
327930196|396113264|1
327930196|396129890|1
327967328|327967328|1
327967328|327967328|1
327967328|394889791|1
327967328|394891056|1
32821585|32821585|1
32821585|32821585|2
32821585|42252974|1
32821585|42269344|1
32821585|42273187|1
32821585|42273210|1
32821585|42276570|1
329299380|329299380|1
329299380|329299380|1
329299380|394579432|1
329299380|394716669|1
329299380|394796221|1
329974682|329974682|1
329974682|329974682|1
329974682|395905871|1
329974682|396442168|1
329974682|396446459|1
329974682|396642179|1
329974682|412927518|1
329974682|463396919|1
329974682|470780427|1
329985066|329985066|1
329985066|329985066|1
329985066|395178071|1
329985066|395189897|1
329985066|395225271|1
329985066|395559674|1
329985066|395629667|1
331728023|331728023|1
331728023|331728023|1
331728023|397356600|1
332415276|332415276|1
332415276|332415276|1
332415276|408525810|1
332415276|408529303|1
332415276|408616441|1
333755673|333755673|1
333755673|333755673|17
333755673|398502866|1
333755673|398542470|1
333755673|398567573|1
333755673|398629944|16
333755673|398629944|2
333755673|399325851|1
333858077|333858077|1
333858077|333858077|1
333858077|398692200|1
334475948|334475948|1
334475948|334475948|1
334475948|399090262|1
334475948|399210372|1
334475948|399213621|1
334475948|399887067|1
334475948|399887244|1
334475948|400030045|1
334475948|400031559|1
334475948|400037820|1
334679866|334679866|1
334679866|334679866|1
334954131|334954131|1
334954131|334954131|1
335038684|335038684|1
335038684|335038684|1
335038684|399880452|1
335179520|335179520|1
335179520|335179520|1
335179520|415978098|1
335179520|418353023|1
335199581|335199581|1
335199581|335199581|1
335199581|399900986|1
335324992|335324992|1
335324992|335324992|1
335324992|399887649|1
335324992|400025508|1
335324992|400037807|1
335463070|335463070|1
335463070|335463070|1
335463070|404320689|1
335463070|404322249|1
335463070|404445588|1
335463070|404677045|1
335463070|404896539|1
335463070|405358302|1
336390732|336390732|1
336390732|336390732|12
336390732|336390732|21
336390732|402951052|21
336577691|336577691|1
336577691|336577691|1
336577691|401299304|1
336577691|402523793|1
336577691|403710143|1
336577691|403733812|1
336577691|403734061|1
336577691|404001546|1
336577691|404003661|1
336577691|404107613|1
336577691|404315426|1
336577691|404439896|1
336577691|404441266|1
336577691|405137377|1
336577691|405181106|1
336577691|405457509|1
336577691|405573523|1
336577691|405799996|1
336577691|406311812|1
337062226|337062226|1
337062226|337062226|1
337062226|402243000|1
337062226|402250449|1
337062226|402307012|1
337062226|402345924|1
337320971|337320971|1
337320971|337320971|1
337320971|401834769|1
337320971|402237818|1
337320971|402248859|1
337320971|402360705|1
337320971|402467777|1
337320971|402633803|1
337320971|403136263|1
338130106|338130106|1
338130106|338130106|1
338130106|402487290|1
338130106|402489356|1
338275006|338275006|1
338275006|338275006|1
338275006|402490219|1
338275006|402490813|1
338275006|402800260|1
338676003|338676003|1
338676003|338676003|1
338676003|403281054|1
338676003|403282428|14
339362185|339362185|1
339362185|339362185|1
339362185|404486353|1
339362185|404744951|1
339362185|470787336|1
339444204|339444204|1
339444204|339444204|10
339444204|403475848|1
339444204|403911178|1
339490944|339490944|1
339490944|339490944|1
339490944|403557108|1
339490944|408562380|1
339618562|339618562|1
339618562|339618562|1
339618562|404335720|1
339618562|404435518|1
339618562|404875612|1
339618562|404890152|1
341134310|341134310|1
341134310|341134310|1
341134310|405349969|1
34126005|34126005|1
34126005|34126005|5
34126005|34126005|15
34126005|43969997|1
34126005|44073101|1
34126005|44190583|1
34126005|44359678|1
34126005|44403721|1
34126005|44468646|1
34126005|44469593|1
34126005|44476078|1
34126005|44476291|1
34126005|44477293|1
34126005|44488911|1
34126005|44493362|1
34126005|44510850|1
34126005|44562827|1
34126005|44563087|1
34126005|44563121|1
34126005|44564871|1
34126005|44580787|2
34126005|44585454|1
34126005|45347094|1
34126005|45382376|1
34126005|45780078|1
34126005|45785382|1
341571872|341571872|1
341571872|341571872|1
341571872|405664818|1
341571872|406818055|1
341571872|407578271|1
341571872|415826611|1
341571872|417374768|1
341571872|417421743|1
341571872|417426722|1
341571872|418506552|1
341571872|419234327|1
341614248|341614248|1
341614248|341614248|1
342019188|342019188|1
342019188|342019188|2
342019188|412961770|1
342019188|413349232|1
342480440|342480440|1
342480440|342480440|1
342480440|407179233|1
342480440|407227603|1
342809613|342809613|1
342809613|342809613|1
342809613|406372854|1
342809613|406820147|1
342971254|342971254|1
342971254|342971254|1
342971254|406490410|1
342971254|406498668|1
342971254|406520569|1
342971254|406642749|1
342971254|406646483|1
343354074|343354074|1
343354074|343354074|1
343354074|407090589|1
343354074|462146871|1
343781645|343781645|1
343781645|343781645|1
343781645|408562331|1
343897081|343897081|1
343897081|343897081|1
343897081|409213292|1
343897081|409451429|1
343897081|413933774|1
343897081|422895868|1
343897081|423032174|2
343897081|423246911|1
343897081|423287849|10
343897081|423609268|1
343897081|423855220|1
344177530|344177530|1
344177530|344177530|1
344177530|407541136|1
344177530|407541273|1
344393472|344393472|1
344393472|344393472|1
344393472|411546050|1
344393472|470788852|1
344594053|344594053|1
344594053|344594053|1
344594053|407884041|1
344594053|412152746|1
344594053|414277983|1
344594053|426288872|1
344854580|344854580|1
344854580|344854580|1
344854580|408692931|1
344854580|417636271|1
344854580|417685636|1
344854580|418400639|1
344854580|421894250|1
344901766|344901766|1
344901766|344901766|1
344901766|409037993|1
344901766|409308295|1
344902360|344902360|1
344902360|344902360|1
344902360|408407802|1
345455209|345455209|1
345455209|345455209|1
345455209|409001421|1
345455209|412154287|1
345905174|345905174|1
345905174|345905174|10
345905174|409129738|1
345905174|470789639|1
345905174|516626602|1
34598318|34598318|1
34598318|34598318|10
34598318|44597516|1
34598318|44598398|1
34598318|44599856|1
34598318|44602283|1
346061431|346061431|1
346061431|346061431|1
346061431|409119056|1
346553054|346553054|1
346553054|346553054|1
346553054|409596562|1
346553054|421892167|1
346553054|421892763|1
346553054|421893380|1
347076076|347076076|1
347076076|347076076|6
347076076|410020116|1
347076076|410021786|1
347076076|410039017|1
347378067|347378067|1
347378067|347378067|1
347378067|411153971|1
347378067|411253087|20
347378067|411461323|1
347378067|413934351|1
347378067|414277345|1
347378067|414277401|1
347378067|414483070|1
347378067|414601613|1
347378067|415823277|1
347378067|416991682|1
347378067|417006101|1
347449633|347449633|1
347449633|347449633|11
347449633|411171539|1
347449633|411183236|1
347449633|464110832|1
348169899|348169899|1
348169899|348169899|1
348169899|411586507|1
348169899|412585429|1
348170607|348170607|1
348170607|348170607|1
348170607|412288041|1
348429400|348429400|1
348429400|348429400|1
348582713|348582713|1
348582713|348582713|10
348582713|412956844|1
348582713|412962119|1
349601742|349601742|1
349601742|349601742|10
349601742|412155631|1
349601742|413592980|1
350462790|350462790|1
350462790|350462790|1
350462790|413034335|1
350462790|413044498|6
350462790|413049263|1
350462790|420474972|3
350462790|420474972|6
35104622|35104622|1
35104622|35104622|21
35104622|45359740|21
351618818|351618818|1
351618818|351618818|1
351618818|414029701|2
351618818|414119765|23
351618818|414763546|1
351618818|414764271|1
351618818|420303985|1
351618818|420360267|1
351618818|420600392|1
351677331|351677331|1
351677331|351677331|1
351871744|351871744|1
351871744|351871744|1
351871744|414531549|1
351881054|351881054|1
351881054|351881054|1
351881054|414480140|1
351881054|414759408|1
351881054|414766028|1
351881054|454523399|1
352241231|352241231|1
352241231|352241231|1
352241231|415288602|1
352241231|415302784|1
352489175|352489175|1
352489175|352489175|1
352489175|414635951|1
352489175|414711521|1
352489175|414717228|1
352489175|414750561|1
352489175|415037795|1
352748932|352748932|1
352748932|352748932|1
352748932|414856744|1
352748932|414857085|1
353202458|353202458|1
353202458|353202458|1
353202458|420057701|1
353657122|353657122|1
353657122|353657122|1
353657122|416055998|1
354112165|354112165|1
354112165|354112165|10
354112165|416055075|1
354112165|416450907|1
354112165|416560925|1
354294617|354294617|1
354294617|354294617|1
354294617|416249646|1
354294617|416279001|1
354294617|416281204|1
354294617|416285486|1
354415694|354415694|1
354415694|354415694|1
354415694|416461876|1
35454869|35454869|1
35454869|35454869|1
35454869|45706029|1
35454869|45709526|1
35454869|45721559|1
35454869|46340404|1
35454869|47021146|1
35454869|47036142|1
355119827|355119827|1
355119827|355119827|1
355119827|417055442|3
355119827|418465319|1
355119827|418915904|1
355662623|355662623|1
355662623|355662623|19
356027124|356027124|1
356027124|356027124|1
356123037|356123037|1
356123037|356123037|1
356123037|417788805|1
356123037|418159144|1
356123037|418429982|1
356486629|356486629|1
356486629|356486629|1
356499456|356499456|1
356499456|356499456|1
356499456|418114428|1
356535034|356535034|1
356535034|356535034|1
356535034|418159742|1
356535034|418274264|1
356561967|356561967|1
356561967|356561967|1
356561967|418673345|1
356561967|418827143|1
356583880|356583880|1
356583880|356583880|1
356583880|418212544|1
356858400|356858400|1
356858400|356858400|1
356858400|418421843|1
356858400|418498481|1
356858400|418499320|1
356858400|418513165|1
356858400|419214012|1
356858400|419220501|1
356858400|419220783|1
356932166|356932166|1
356932166|356932166|1
357790430|357790430|1
357790430|357790430|1
357790430|419219114|1
357790430|419238889|1
357790430|419323387|1
357790430|419328840|1
357790430|419572081|1
357790430|420998594|1
357790430|422186229|1
357850699|357850699|1
357850699|357850699|1
357850699|419935484|1
358470349|358470349|1
358470349|358470349|1
358547971|358547971|1
358547971|358547971|1
358721401|358721401|1
358721401|358721401|1
358721401|420052210|1
358721401|426831875|1
358721401|439631115|1
358721401|439633824|1
358721401|439642198|1
358721401|439652557|1
358721401|439654759|1
358721401|439655029|1
358721401|453886016|1
35893313|35893313|1
35893313|35893313|1
35893313|46367545|1
359065858|359065858|1
359065858|359065858|1
359065858|420511684|1
359065858|420610377|1
359065858|420698744|1
359065858|420743291|1
359065858|420778895|1
359065858|421147110|1
35951191|35951191|1
35951191|35951191|18
35951191|47423898|1
35951191|81854578|1
360173207|360173207|1
360173207|360173207|1
360631421|360631421|1
360631421|360631421|1
360631421|421893308|1
361227321|361227321|1
361227321|361227321|1
361814496|361814496|1
361814496|361814496|1
361814496|422875783|1
361814496|425497869|1
362950657|362950657|1
362950657|362950657|19
362950657|423827753|1
363121469|363121469|1
363121469|363121469|1
363336141|363336141|1
363336141|363336141|1
363336141|424434756|1
363336141|425948125|1
363336141|442120644|1
363336141|611487318|1
363336141|641133444|1
363544989|363544989|1
363544989|363544989|1
363544989|424543033|1
363544989|425721152|1
363544989|427664127|1
363544989|447605589|1
364093178|364093178|1
364093178|364093178|1
364093178|425021002|1
364093178|425162401|1
364093178|426284118|1
364667848|364667848|1
364667848|364667848|1
364667848|426468877|1
365248801|365248801|1
365248801|365248801|1
365248801|427008466|1
366502494|366502494|1
366502494|366502494|5
366502494|435587713|5
366502494|435591066|1
366502494|435841066|1
366502494|470798188|1
366502494|479969293|5
367201533|367201533|1
367201533|367201533|1
367201533|427367694|1
367201533|427373415|1
367201533|427389024|1
367201533|447675298|1
367201533|447769492|1
368388994|368388994|1
368388994|368388994|1
368388994|428368859|1
368915523|368915523|1
368915523|368915523|1
368915523|428788574|1
368915523|428938155|7
368915523|428938861|1
368915523|428939248|1
368915523|428940771|7
368915523|429051931|1
368915523|429092411|1
368915523|429541473|1
368915523|455574314|1
369181425|369181425|1
369181425|369181425|1
369181425|430793505|1
369181425|430828012|1
369181425|430831464|1
369560695|369560695|1
369560695|369560695|1
369560695|429406066|1
369560695|431341744|1
369820098|369820098|1
369820098|369820098|2
369820098|430333139|1
371206815|371206815|1
371206815|371206815|2
371206815|371206815|10
371206815|430742383|5
371206815|431040631|2
371206815|431061825|1
371206815|431177708|1
371206815|431185408|1
371206815|431185561|1
371484654|371484654|1
371484654|371484654|1
371484654|470799537|1
371573777|371573777|1
371573777|371573777|1
371573777|431070187|1
371573777|431096318|1
371573777|431110619|1
371573777|431112090|1
371573777|431113875|1
371573777|431115669|1
371684273|371684273|1
371684273|371684273|1
371684273|431154773|1
371730040|371730040|1
371730040|371730040|1
371837152|371837152|1
371837152|371837152|1
371837152|431443449|1
371837152|431446655|1
371837152|431447787|1
371837152|511127324|1
372148455|372148455|1
372148455|372148455|1
372148455|431874387|1
372148455|432560878|1
372240490|372240490|1
372240490|372240490|1
372240490|431614025|1
372240490|431619361|1
372243451|372243451|1
372243451|372243451|1
372243451|431615596|1
373097683|373097683|1
373097683|373097683|1
373177466|373177466|1
373177466|373177466|1
373177466|432398665|1
373177466|437364229|1
373177466|437993322|1
373179671|373179671|1
373179671|373179671|1
373687633|373687633|1
373687633|373687633|1
373687633|433844412|1
374019477|374019477|1
374019477|374019477|1
374019477|435055064|1
374019477|435056059|1
374280704|374280704|1
374280704|374280704|10
374280704|433489642|1
374280704|433522598|10
374280704|433522774|10
374280704|433524000|1
374280704|433524441|1
374441125|374441125|1
374441125|374441125|1
374441125|433470196|1
374441125|433475453|1
374441125|433483585|1
374441125|433566739|1
374441125|437477175|1
374669491|374669491|1
374669491|374669491|1
374669491|470801126|1
375277491|375277491|1
375277491|375277491|3
375277491|375277491|5
375277491|434135335|1
375277491|599162927|1
375277491|599269506|1
375277491|599272604|1
375277491|599274269|1
375772836|375772836|1
375772836|375772836|2
375772836|375772836|4
375772836|434822295|2
375772836|434822295|10
375772836|440329234|3
376032499|376032499|1
376032499|376032499|1
376032499|434741122|1
376032499|434781204|1
376168587|376168587|1
376168587|376168587|1
376168587|434881009|1
376168587|435030825|1
376168587|435071427|1
376168587|435081203|1
376168587|435114717|1
376168587|442267009|1
376168587|442555632|1
376820291|376820291|1
376820291|376820291|1
376820291|436361163|1
376820291|436361315|1
376820291|440850924|1
376820291|440969471|1
376912581|376912581|1
376912581|376912581|1
376912581|436202195|1
376912581|436383687|1
377034789|377034789|1
377034789|377034789|1
377034789|435570050|1
377034789|474671378|1
377098449|377098449|1
377098449|377098449|2
377098449|436360651|1
378261476|378261476|1
378261476|378261476|1
378261476|436691699|1
378261476|436814525|1
378261476|436974342|1
378261476|436997082|1
378261476|437308894|1
378261476|437442530|1
378261476|437466540|1
378261476|437704421|1
378261476|445565155|1
378309317|378309317|1
378309317|378309317|1
378309317|470802718|1
379417771|379417771|1
379417771|379417771|1
379417771|440293371|1
379417771|441110679|1
379417771|441136701|1
379417771|441318074|1
379417771|441807423|1
379417771|442032422|1
379417771|442032717|1
379417771|442032969|1
379417771|442231946|1
379417771|445643625|1
379417771|445772545|1
379417771|445772917|1
379417771|447560093|1
379417771|447584332|1
379417771|448772311|1
379417771|448947302|1
379417771|448976597|1
379417771|448988493|1
379417771|448990295|1
379417771|450128495|1
379417771|450726877|2
379417771|450726877|14
379417771|450726877|22
379417771|450880524|1
379417771|451112606|1
379417771|451686452|1
379417771|455856394|1
379417771|462825058|1
379417771|466554081|1
379417771|466628523|1
379417771|466632583|1
379417771|466633121|1
379417771|467786797|1
379417771|468377021|1
379417771|475875666|1
379417771|495051994|1
379417771|495088913|1
379417771|495296202|1
379417771|495398288|1
379417771|495478221|1
379417771|495875153|1
379417771|495909566|1
379417771|495938244|1
379417771|495943717|1
379417771|495949261|1
379417771|496045714|1
379417771|496058827|1
379417771|496060339|1
379417771|496187939|1
379417771|496202228|1
379417771|497964627|1
379417771|497970892|1
379417771|499638473|1
379417771|500241644|1
379417771|501843746|1
379417771|502125128|1
379417771|502130294|1
379417771|502135533|1
379417771|502239625|1
379417771|502497635|1
379417771|502676385|1
379417771|502740866|1
379417771|504792264|1
379417771|505856148|1
379417771|505881693|1
379417771|506009124|1
379417771|506023141|1
379417771|507180129|1
379417771|507295694|1
379417771|507453980|1
379417771|507542903|1
379417771|507953012|10
379417771|508905867|1
379417771|509796462|1
379417771|509822108|1
379417771|510637876|1
379417771|510930824|1
379417771|511076838|1
379417771|511095530|1
379417771|511173262|1
379417771|511179157|1
379417771|511180075|1
379417771|511183458|1
379417771|511233273|1
379417771|511235074|1
379417771|511443205|1
379417771|511487002|1
379417771|511977346|1
379417771|512006894|1
379417771|512347780|1
379417771|512939160|1
379417771|512968645|1
379417771|512989438|1
379417771|513042208|1
379417771|513143529|1
379417771|513240537|1
379417771|513268063|1
379417771|513447822|1
379417771|513504546|1
379417771|513530559|1
379417771|513541006|1
379417771|515795131|1
379417771|516430726|1
379417771|517397296|1
379417771|520183657|6
379417771|524013166|1
379451174|379451174|1
379451174|379451174|1
379451174|440697108|1
379543600|379543600|1
379543600|379543600|1
379600312|379600312|1
379600312|379600312|1
379600312|437993582|1
379600312|454465428|1
379936151|379936151|1
379936151|379936151|1
379977297|379977297|1
379977297|379977297|1
379977297|441189896|1
381641891|381641891|1
381641891|381641891|1
381641891|440733473|1
381641891|440771373|10
38169339|38169339|1
38169339|38169339|2
38169339|49435226|1
38169339|49439807|1
381952923|381952923|1
381952923|381952923|1
381952923|439988824|1
381952923|440024419|1
381952923|440037544|1
381952923|440133380|1
381952923|449140599|1
381952923|453861462|1
381952923|453871389|1
383318614|383318614|1
383318614|383318614|1
383318614|440997017|10
383318614|441127784|1
383318614|441185825|1
383318614|441198326|1
383318614|441238636|1
383318614|441245686|1
383318614|441247981|1
383318614|441301573|1
383318614|441495208|1
383318614|445545557|10
383318614|499822540|17
383388970|383388970|1
383388970|383388970|1
383388970|441751916|1
383791368|383791368|1
383791368|383791368|1
383791368|441305504|1
383791368|441307278|1
383791368|442167577|1
383791368|445447523|1
383791368|446233814|1
384166392|384166392|1
384166392|384166392|13
384433904|384433904|1
384433904|384433904|1
384458590|384458590|1
384458590|384458590|1
384458590|446842144|1
384458590|449612239|1
384465990|384465990|1
384465990|384465990|1
384465990|441756940|1
384465990|441760549|1
384465990|441761152|1
385812988|385812988|1
385812988|385812988|5
385812988|442896782|1
385812988|442914081|1
385812988|444922230|1
385812988|446324830|1
385917116|385917116|1
385917116|385917116|10
385917116|442996762|1
385917116|460563163|1
385917116|461973119|1
386417287|386417287|1
386417287|386417287|4
386417287|446335666|1
386663909|386663909|11
386663909|386663909|11
386663909|443592722|1
386663909|448233283|1
38707224|38707224|1
38707224|38707224|1
38707224|50249830|1
38707224|50250212|1
38707224|50254962|1
38707224|50255077|1
387456808|387456808|1
387456808|387456808|1
387456808|446332473|1
388946246|388946246|1
388946246|388946246|5
388946246|445482031|23
388946246|445551823|1
388946246|446242154|1
388946246|446253221|1
388946246|446503378|1
389540751|389540751|1
389540751|389540751|1
389540751|446433041|1
389640957|389640957|1
389640957|389640957|1
389640957|455108347|1
389640957|457438691|1
389640957|461001312|1
389640957|466380126|1
389640957|466480317|1
389640957|466913431|1
389640957|466927107|1
389640957|467076305|1
389640957|509972025|1
389640957|524520359|1
390349964|390349964|1
390349964|390349964|1
390349964|452907191|1
390349964|452917821|1
390351714|390351714|1
390351714|390351714|1
390351714|446711658|1
390351714|446797144|1
390351714|447022538|1
390351714|452907792|1
390351714|452920836|1
391440482|391440482|1
391440482|391440482|1
391440482|447844053|1
392336593|392336593|1
392336593|392336593|1
392357350|392357350|6
392357350|392357350|6
392357350|451109167|1
392424244|392424244|1
392424244|392424244|1
392424244|448545746|1
392424244|448621700|1
392443803|392443803|1
392443803|392443803|1
392443803|448472763|1
392443803|448524665|1
392443803|449527384|1
392443803|449595175|1
39263402|39263402|1
39263402|39263402|10
39263402|65953461|1
392674863|392674863|1
392674863|392674863|10
392674863|449019305|1
392822661|392822661|1
392822661|392822661|2
392822661|448793389|1
393307740|393307740|1
393307740|393307740|1
393307740|449248946|1
39353578|39353578|1
39353578|39353578|17
39353578|50969514|1
39353578|50969765|1
39353578|50970889|1
39353578|50971290|1
39353578|50973920|10
39353578|50977018|1
39353578|50977144|1
39353578|50978561|10
39353578|50978602|1
39353578|50978643|1
39353578|50978701|1
39353578|50981475|2
39353578|50981475|10
39353578|50995287|1
39353578|52164300|1
39353578|52246624|1
39353578|55390294|2
39353578|55390294|3
39353578|55399310|1
39353578|55399849|1
39353578|55401468|1
39353578|55408305|6
39353578|55414235|1
39353578|55417114|1
39353578|78969992|1
39353578|78973216|1
39353578|78980570|1
39353578|79077810|1
394468453|394468453|1
394468453|394468453|1
394468453|468801307|1
394468453|468958484|1
394468453|468961159|1
394854578|394854578|1
394854578|394854578|1
394854578|453841966|1
394854578|531587444|1
394854578|531640668|1
394854578|544818445|1
394854578|583875587|1
39514398|39514398|1
39514398|39514398|1
39514398|51402278|1
39514398|51457065|1
39514398|51562199|1
39514398|51761579|1
39514398|51774918|1
39514398|51882794|1
395443397|395443397|1
395443397|395443397|1
395443397|451708786|1
395443397|452408266|1
395443397|453121205|1
396471866|396471866|1
396471866|396471866|1
396471866|453955661|1
397005477|397005477|23
397005477|397005477|23
397005477|452407096|1
397005477|452408585|1
397005477|452415039|1
397005477|452415434|1
397005477|452415992|1
397005477|452417399|5
397005477|452420202|1
397005477|452420412|1
